stage,seletor,modelo,status,error_message,n_features,n_trials,n_cv_folds,tempo_fit_sec,tempo_predict_sec,tempo_proba_sec,tempo_joblib_dump_sec,tempo_otimizacao_sec,tempo_total_sec,experiment_timestamp
optuna_by_selector_optimization,LassoCV,DecisionTree,success,,15.0,12.0,3.0,,,,,4.990238805999979,4.990238805999979,2026-04-26T19:22:29.033224
optuna_by_selector_training,LassoCV,DecisionTree,success,,15.0,,,0.07723893699949258,0.001674339999226504,0.001117813000746537,0.0011361619999661343,,0.08116725199943176,2026-04-26T19:22:29.279478
optuna_by_selector_optimization,LassoCV,RandomForest,success,,15.0,12.0,3.0,,,,,20.01601778999975,20.01601778999975,2026-04-26T19:22:49.296506
optuna_by_selector_training,LassoCV,RandomForest,success,,15.0,,,0.39066253500095627,0.021877139999560313,0.02155811600096058,0.009969397000531899,,0.44406718800200906,2026-04-26T19:22:49.906464
optuna_by_selector_optimization,LassoCV,GradientBoosting,success,,15.0,12.0,3.0,,,,,39.489644937000776,39.489644937000776,2026-04-26T19:23:29.397166
optuna_by_selector_training,LassoCV,GradientBoosting,success,,15.0,,,1.078175171998737,0.011860167000122601,0.011830833998828894,0.0026243650008836994,,1.104490537998572,2026-04-26T19:23:30.665390
optuna_by_selector_optimization,LinearSVC_L1,LDA,success,,15.0,10.0,3.0,,,,,5.165027888000623,5.165027888000623,2026-04-26T19:23:35.834708
optuna_by_selector_training,LinearSVC_L1,LDA,success,,15.0,,,0.1343310529991868,0.0008683430005476112,0.0007687239994993433,0.000843510999402497,,0.13681163099863625,2026-04-26T19:23:36.111376
optuna_by_selector_optimization,LinearSVC_L1,QDA,success,,15.0,10.0,3.0,,,,,5.740900028000397,5.740900028000397,2026-04-26T19:23:41.853274
optuna_by_selector_training,LinearSVC_L1,QDA,success,,15.0,,,0.10262385799978802,0.005105870999614126,0.0030090519994701026,0.0008438759996352019,,0.11158265699850745,2026-04-26T19:23:42.156958
optuna_by_selector_optimization,LinearSVC_L1,GaussianNB,success,,15.0,10.0,3.0,,,,,3.6120715670003847,3.6120715670003847,2026-04-26T19:23:45.769962
