stage,seletor,modelo,status,error_message,n_features,n_trials,n_cv_folds,tempo_fit_sec,tempo_predict_sec,tempo_proba_sec,tempo_joblib_dump_sec,tempo_otimizacao_sec,tempo_total_sec,experiment_timestamp
optuna_by_selector_optimization,LowVariance,RandomForest,success,,12.0,12.0,3.0,,,,,41.98804951999955,41.98804951999955,2026-06-02T15:46:10.806761
optuna_by_selector_training,LowVariance,RandomForest,success,,12.0,,,2.5127123540005414,0.09899244300140708,0.09945643200080667,0.06277821699950437,,2.7739394460022595,2026-06-02T15:46:13.966546
optuna_by_selector_optimization,LowVariance,GradientBoosting,success,,12.0,12.0,3.0,,,,,98.95181073300046,98.95181073300046,2026-06-02T15:47:52.919326
optuna_by_selector_training,LowVariance,GradientBoosting,success,,12.0,,,7.886300333999316,0.044924482999704196,0.044830778999312315,0.004887913000857225,,7.980943508999189,2026-06-02T15:48:01.284224
optuna_by_selector_optimization,Pearson,LDA,success,,15.0,10.0,3.0,,,,,4.155607566000981,4.155607566000981,2026-06-02T15:48:05.444369
optuna_by_selector_training,Pearson,LDA,success,,15.0,,,0.09908888499921886,0.0009447640004509594,0.0007167169987951638,0.0007893069996498525,,0.10153967299811484,2026-06-02T15:48:06.424289
optuna_by_selector_optimization,Pearson,QDA,success,,15.0,10.0,3.0,,,,,4.821919017000255,4.821919017000255,2026-06-02T15:48:11.247131
optuna_by_selector_training,Pearson,QDA,success,,15.0,,,0.09450478199869394,0.005446416000268073,0.0026527680001890985,0.0006985019990679575,,0.10330246799821907,2026-06-02T15:48:12.258491
optuna_by_selector_optimization,Pearson,GaussianNB,success,,15.0,10.0,3.0,,,,,2.7248254570004065,2.7248254570004065,2026-06-02T15:48:14.984266
optuna_by_selector_training,Pearson,GaussianNB,success,,15.0,,,0.04788444000041636,0.0018209589998150477,0.002055422999546863,0.0006500629988295259,,0.0524108849986078,2026-06-02T15:48:15.432120
optuna_by_selector_optimization,Pearson,DecisionTree,success,,15.0,12.0,3.0,,,,,3.471756048000316,3.471756048000316,2026-06-02T15:48:18.904827
optuna_by_selector_training,Pearson,DecisionTree,success,,15.0,,,0.04614310800025123,0.0012085729995305883,0.0007822410007065628,0.0009678919996076729,,0.049101814000096056,2026-06-02T15:48:19.375094
optuna_by_selector_optimization,Pearson,RandomForest,success,,15.0,12.0,3.0,,,,,28.355291724999915,28.355291724999915,2026-06-02T15:48:47.731480
optuna_by_selector_training,Pearson,RandomForest,success,,15.0,,,0.6820788430013636,0.03319075200124644,0.03281954100020812,0.027910048000194365,,0.7759991840030125,2026-06-02T15:48:48.912694
optuna_by_selector_optimization,Pearson,GradientBoosting,success,,15.0,12.0,3.0,,,,,58.92857591199936,58.92857591199936,2026-06-02T15:49:47.842296
optuna_by_selector_training,Pearson,GradientBoosting,success,,15.0,,,5.468720183000187,0.040423133001240785,0.04058237599929271,0.007366541000010329,,5.557092233000731,2026-06-02T15:49:53.865490
optuna_by_selector_optimization,Fisher,LDA,success,,15.0,10.0,3.0,,,,,5.325177156999416,5.325177156999416,2026-06-02T15:49:59.197679
optuna_by_selector_training,Fisher,LDA,success,,15.0,,,0.12390690000029281,0.0011900499994226266,0.0009710459999041632,0.0008940049992816057,,0.1269620009989012,2026-06-02T15:50:00.472515
optuna_by_selector_optimization,Fisher,QDA,success,,15.0,10.0,3.0,,,,,6.234008700001141,6.234008700001141,2026-06-02T15:50:06.707601
optuna_by_selector_training,Fisher,QDA,success,,15.0,,,0.1054505779993633,0.00610584100104461,0.005369557999074459,0.0008847010012686951,,0.11781067800075107,2026-06-02T15:50:07.909632
optuna_by_selector_optimization,Fisher,GaussianNB,success,,15.0,10.0,3.0,,,,,3.200973012999384,3.200973012999384,2026-06-02T15:50:11.111747
optuna_by_selector_training,Fisher,GaussianNB,success,,15.0,,,0.05758302899994305,0.002773853999315179,0.0024994760005938588,0.0008117730012600077,,0.0636681320011121,2026-06-02T15:50:11.655398
optuna_by_selector_optimization,Fisher,DecisionTree,success,,15.0,12.0,3.0,,,,,3.9253756159996556,3.9253756159996556,2026-06-02T15:50:15.581874
optuna_by_selector_training,Fisher,DecisionTree,success,,15.0,,,0.047745371999553754,0.0013158359997760272,0.001029161001497414,0.0009546269993734313,,0.051044996000200626,2026-06-02T15:50:16.103835
optuna_by_selector_optimization,Fisher,RandomForest,success,,15.0,12.0,3.0,,,,,29.884724866000397,29.884724866000397,2026-06-02T15:50:45.989792
optuna_by_selector_training,Fisher,RandomForest,success,,15.0,,,0.7440548310005397,0.03374611400067806,0.033090520000769175,0.026134715000807773,,0.8370261800027947,2026-06-02T15:50:47.264215
optuna_by_selector_optimization,Fisher,GradientBoosting,success,,15.0,12.0,3.0,,,,,58.10048289800034,58.10048289800034,2026-06-02T15:51:45.365780
optuna_by_selector_training,Fisher,GradientBoosting,success,,15.0,,,5.269840462000502,0.04111232900140749,0.040306093000253895,0.014911351001501316,,5.366170235003665,2026-06-02T15:51:51.158151
optuna_by_selector_optimization,mRMR,LDA,success,,15.0,10.0,3.0,,,,,4.541558128999895,4.541558128999895,2026-06-02T15:51:55.705226
optuna_by_selector_training,mRMR,LDA,success,,15.0,,,0.11029649599913682,0.0010897439988184487,0.0009038030002557207,0.0009393790005560732,,0.11322942199876707,2026-06-02T15:51:57.036580
optuna_by_selector_optimization,mRMR,QDA,success,,15.0,10.0,3.0,,,,,5.825389513000118,5.825389513000118,2026-06-02T15:52:02.862960
optuna_by_selector_training,mRMR,QDA,success,,15.0,,,0.10653112100044382,0.004767661999721895,0.0036228019998816308,0.000835292999909143,,0.11575687799995649,2026-06-02T15:52:04.206563
optuna_by_selector_optimization,mRMR,GaussianNB,success,,15.0,10.0,3.0,,,,,3.2944312059989898,3.2944312059989898,2026-06-02T15:52:07.502096
optuna_by_selector_training,mRMR,GaussianNB,success,,15.0,,,0.055467197998950724,0.0027253370008111233,0.003145636001136154,0.000861565999002778,,0.06219973699990078,2026-06-02T15:52:08.090030
optuna_by_selector_optimization,mRMR,DecisionTree,success,,15.0,12.0,3.0,,,,,4.145484421000219,4.145484421000219,2026-06-02T15:52:12.236587
optuna_by_selector_training,mRMR,DecisionTree,success,,15.0,,,0.07295037299991236,0.001671825999437715,0.0018131449996872107,0.0010685649995139102,,0.0775039089985512,2026-06-02T15:52:12.842089
optuna_by_selector_optimization,mRMR,RandomForest,success,,15.0,12.0,3.0,,,,,38.678951550999045,38.678951550999045,2026-06-02T15:52:51.522355
optuna_by_selector_training,mRMR,RandomForest,success,,15.0,,,2.335630609000873,0.09143668999968213,0.0928320340008213,0.05934389699905296,,2.5792432300004293,2026-06-02T15:52:54.608084
optuna_by_selector_optimization,mRMR,GradientBoosting,success,,15.0,12.0,3.0,,,,,107.31056993699895,107.31056993699895,2026-06-02T15:54:41.920024
optuna_by_selector_training,mRMR,GradientBoosting,success,,15.0,,,8.474225479998495,0.04560127500008093,0.04622101599852613,0.005363794000004418,,8.571411564997106,2026-06-02T15:54:50.951701
optuna_by_selector_optimization,LassoCV,LDA,success,,15.0,10.0,3.0,,,,,4.658168698000736,4.658168698000736,2026-06-02T15:54:55.617295
optuna_by_selector_training,LassoCV,LDA,success,,15.0,,,0.12136917200041353,0.0012413189997459995,0.0010979959988617338,0.0008849180012475699,,0.12459340500026883,2026-06-02T15:54:56.788351
optuna_by_selector_optimization,LassoCV,QDA,success,,15.0,10.0,3.0,,,,,5.708986268000444,5.708986268000444,2026-06-02T15:55:02.498309
optuna_by_selector_training,LassoCV,QDA,success,,15.0,,,0.10984531299982336,0.004521447001025081,0.003950319000068703,0.000953037999352091,,0.11927011700026924,2026-06-02T15:55:03.734852
optuna_by_selector_optimization,LassoCV,GaussianNB,success,,15.0,10.0,3.0,,,,,2.97796302200004,2.97796302200004,2026-06-02T15:55:06.714121
optuna_by_selector_training,LassoCV,GaussianNB,success,,15.0,,,0.048226928998701624,0.0017619800000829855,0.002049458000328741,0.0006475240006693639,,0.052685890999782714,2026-06-02T15:55:07.169148
optuna_by_selector_optimization,LassoCV,DecisionTree,success,,15.0,12.0,3.0,,,,,3.439936583999952,3.439936583999952,2026-06-02T15:55:10.610007
optuna_by_selector_training,LassoCV,DecisionTree,success,,15.0,,,0.04485937500066939,0.0010789299994939938,0.0006991400005063042,0.0008813280001049861,,0.04751877300077467,2026-06-02T15:55:11.065579
